date,farm_id,weight
2019-2-7,Farm 38,17447
2019-2-12,Farm 38,17447
2019-2-18,Farm 61,17447
2019-4-12,Farm 38,17447
2019-6-9,Farm 61,17447
2019-10-26,Farm 61,17447
2019-2-11,Farm 28,17448
2019-4-13,Farm 25,17448
2019-5-30,Farm 50,17448
2019-6-23,Farm 28,17448
2019-10-18,Farm 28,17448
2019-2-25,Farm 58,17449
2019-5-23,Farm 61,17449
2019-8-17,Farm 38,17449
2019-11-19,Farm 50,17449
2019-11-21,Farm 61,17449
2019-11-22,Farm 61,17449
2019-12-14,Farm 28,17449
2019-12-16,Farm 61,17449
2019-4-13,Farm 38,17450
2019-5-8,Farm 25,17450
2019-6-23,Farm 38,17450
2019-8-3,Farm 28,17450
2019-8-7,Farm 28,17450
2019-9-3,Farm 38,17450
2019-10-27,Farm 28,17450
2019-4-9,Farm 61,17451
2019-6-26,Farm 61,17451
2019-6-26,Farm 112,17451
2019-7-10,Farm 113,17451
2019-7-22,Farm 25,17451
2019-1-14,Farm 50,17451
2019-1-20,Farm 38,17451
2019-1-23,Farm 50,17451
2019-3-31,Farm 63,17452
2019-2-14,Farm 38,17452
2019-3-16,Farm 113,17452
2019-5-2,Farm 25,17452
2019-5-11,Farm 38,17452
2019-5-31,Farm 25,17452
2019-8-22,Farm 28,17452
2019-9-14,Farm 113,17452
2019-10-20,Farm 61,17452
2019-1-7,Farm 61,17452
2019-11-4,Farm 50,17453
2019-6-12,Farm 50,17453
2019-9-12,Farm 38,17453
2019-9-11,Farm 50,17453
2019-8-29,Farm 50,17453
2019-11-8,Farm 50,17453
2019-2-24,Farm 61,17453
2019-12-4,Farm 61,17453
2019-12-13,Farm 61,17453
2019-9-4,Farm 113,17453
2019-9-17,Farm 112,17453
2019-6-26,Farm 38,17453
2019-9-30,Farm 25,17453
2019-10-15,Farm 38,17453
2019-2-21,Farm 61,17454
2019-3-24,Farm 113,17454
2019-5-25,Farm 50,17454
2019-8-2,Farm 61,17454
2019-1-17,Farm 61,17454
2019-1-23,Farm 28,17454
2019-2-28,Farm 61,17455
2019-4-12,Farm 61,17455
2019-4-25,Farm 50,17455
2019-5-18,Farm 38,17455
2019-7-8,Farm 28,17455
2019-8-4,Farm 50,17455
2019-9-7,Farm 38,17455
2019-3-10,Farm 50,17456
2019-9-5,Farm 50,17456
2019-3-15,Farm 50,17456
2019-2-15,Farm 61,17456
2019-12-22,Farm 61,17456
2019-3-28,Farm 50,17456
2019-6-22,Farm 102,17456
2019-8-1,Farm 61,17456
2019-9-28,Farm 113,17456
2019-3-11,Farm 28,17456
2019-9-4,Farm 28,17456
2019-8-26,Farm 28,17456
2019-12-13,Farm 38,17456
2019-6-22,Farm 38,17456
2019-5-18,Farm 61,17457
2019-4-14,Farm 61,17457
2019-7-9,Farm 50,17457
2019-7-6,Farm 113,17457
2019-8-27,Farm 112,17457
2019-10-2,Farm 25,17457
2019-10-14,Farm 38,17457
2019-10-27,Farm 38,17457
2019-12-31,Farm 50,17457
2019-2-15,Farm 38,17458
2019-6-26,Farm 113,17458
2019-7-27,Farm 25,17458
2019-8-16,Farm 113,17458
2019-10-11,Farm 38,17458
2019-12-13,Farm 28,17458
2019-12-29,Farm 38,17458
2019-1-8,Farm 61,17458
2019-1-16,Farm 61,17458
2019-2-16,Farm 25,17459
2019-3-27,Farm 28,17459
2019-4-19,Farm 102,17459
2019-6-6,Farm 50,17459
2019-6-9,Farm 38,17459
2019-10-23,Farm 61,17459
2019-12-21,Farm 50,17459
2019-7-23,Farm 61,17460
2019-7-27,Farm 38,17460
2019-9-8,Farm 38,17460
2019-9-24,Farm 61,17460
2019-1-28,Farm 113,17460
2019-4-20,Farm 25,17461
2019-7-26,Farm 61,17461
2019-8-14,Farm 61,17461
2019-10-26,Farm 113,17461
2019-11-2,Farm 61,17461
2019-1-3,Farm 50,17461
2019-1-10,Farm 113,17461
2019-3-22,Farm 113,17462
2019-7-8,Farm 113,17462
2019-9-3,Farm 28,17462
2019-9-13,Farm 38,17462
2019-11-12,Farm 113,17462
2019-12-2,Farm 28,17462
2019-12-17,Farm 50,17462
2019-1-6,Farm 38,17462
2019-5-2,Farm 50,17463
2019-2-13,Farm 61,17463
2019-6-16,Farm 28,17463
2019-6-20,Farm 113,17463
2019-7-16,Farm 61,17463
2019-8-29,Farm 28,17463
2019-12-18,Farm 25,17463
2019-12-27,Farm 112,17463
2019-12-31,Farm 61,17463
2019-9-18,Farm 61,17464
2019-3-21,Farm 61,17464
2019-2-5,Farm 61,17464
2019-12-3,Farm 61,17464
2019-4-25,Farm 25,17464
2019-12-27,Farm 50,17464
2019-8-26,Farm 61,17464
2019-1-14,Farm 61,17464
2019-9-26,Farm 113,17464
2019-12-28,Farm 112,17464
2019-6-30,Farm 113,17465
2019-7-16,Farm 113,17465
2019-7-19,Farm 38,17465
2019-8-19,Farm 38,17465
2019-9-6,Farm 113,17465
2019-11-8,Farm 112,17465
2019-1-16,Farm 113,17465
2019-2-5,Farm 25,17466
2019-3-4,Farm 61,17466
2019-4-10,Farm 28,17466
2019-6-4,Farm 113,17466
2019-7-16,Farm 25,17466
2019-8-11,Farm 61,17466
2019-10-29,Farm 61,17466
2019-11-7,Farm 28,17466
2019-2-16,Farm 113,17467
2019-6-8,Farm 113,17467
2019-7-31,Farm 28,17467
2019-10-12,Farm 50,17467
2019-12-1,Farm 38,17467
2019-12-22,Farm 113,17467
2019-12-30,Farm 28,17467
2019-3-12,Farm 28,17468
2019-4-8,Farm 61,17468
2019-6-10,Farm 61,17468
2019-7-9,Farm 28,17468
2019-10-13,Farm 25,17468
2019-12-26,Farm 25,17468
2019-7-30,Farm 38,17469
2019-3-29,Farm 38,17469
2019-9-14,Farm 38,17469
2019-1-24,Farm 28,17469
2019-2-10,Farm 28,17469
2019-12-11,Farm 25,17469
2019-11-25,Farm 28,17469
2019-3-23,Farm 61,17469
2019-4-22,Farm 102,17469
2019-4-10,Farm 50,17469
2019-4-12,Farm 28,17469
2019-4-19,Farm 38,17469
2019-2-27,Farm 61,17470
2019-2-20,Farm 61,17470
2019-6-23,Farm 50,17470
2019-9-28,Farm 50,17470
2019-5-12,Farm 50,17470
2019-1-4,Farm 63,17470
2019-10-12,Farm 113,17470
2019-11-12,Farm 112,17470
2019-4-14,Farm 38,17470
2019-11-8,Farm 28,17470
2019-6-24,Farm 25,17470
2019-9-18,Farm 25,17470
2019-4-21,Farm 38,17471
2019-5-22,Farm 38,17471
2019-6-26,Farm 50,17471
2019-7-19,Farm 25,17471
2019-8-26,Farm 38,17471
2019-10-22,Farm 38,17471
2019-4-1,Farm 38,17472
2019-2-8,Farm 61,17472
2019-10-17,Farm 61,17472
2019-3-17,Farm 25,17472
2019-1-26,Farm 25,17472
2019-4-2,Farm 25,17472
2019-7-12,Farm 28,17472
2019-8-1,Farm 28,17472
2019-10-3,Farm 61,17472
2019-1-24,Farm 50,17472
2019-8-27,Farm 50,17473
2019-2-27,Farm 50,17473
2019-2-3,Farm 50,17473
2019-6-16,Farm 50,17473
2019-2-9,Farm 25,17473
2019-9-3,Farm 25,17473
2019-11-29,Farm 38,17473
2019-1-16,Farm 28,17473
2019-2-28,Farm 113,17473
2019-12-26,Farm 61,17473
2019-11-4,Farm 61,17473
2019-5-10,Farm 113,17473
2019-7-12,Farm 113,17473
2019-1-12,Farm 38,17474
2019-11-6,Farm 28,17474
2019-1-6,Farm 61,17474
2019-6-28,Farm 113,17474
2019-1-24,Farm 113,17474
2019-7-19,Farm 61,17474
2019-10-4,Farm 38,17474
2019-9-23,Farm 28,17474
2019-3-2,Farm 25,17474
2019-3-26,Farm 25,17474
2019-11-21,Farm 25,17474
2019-12-20,Farm 25,17474
2019-7-17,Farm 50,17475
2019-12-23,Farm 50,17475
2019-3-17,Farm 38,17475
2019-3-18,Farm 113,17475
2019-5-12,Farm 28,17475
2019-12-26,Farm 28,17475
2019-11-18,Farm 28,17475
2019-8-22,Farm 113,17475
2019-8-26,Farm 50,17475
2019-1-12,Farm 50,17475
2019-10-25,Farm 50,17476
2019-2-8,Farm 38,17476
2019-2-2,Farm 50,17476
2019-11-5,Farm 28,17476
2019-4-11,Farm 25,17476
2019-12-29,Farm 25,17476
2019-5-5,Farm 25,17476
2019-2-25,Farm 28,17476
2019-1-13,Farm 50,17476
2019-11-29,Farm 50,17476
2019-11-8,Farm 61,17476
2019-7-18,Farm 61,17476
2019-8-16,Farm 112,17476
2019-2-19,Farm 61,17477
2019-3-18,Farm 61,17477
2019-3-17,Farm 50,17477
2019-1-10,Farm 50,17477
2019-11-26,Farm 61,17477
2019-8-5,Farm 38,17477
2019-9-9,Farm 61,17477
2019-11-3,Farm 61,17477
2019-10-26,Farm 112,17477
2019-9-23,Farm 61,17477
2019-6-18,Farm 113,17477
2019-8-6,Farm 113,17477
2019-3-7,Farm 28,17477
2019-9-25,Farm 25,17477
2019-10-14,Farm 28,17477
2019-3-25,Farm 28,17478
2019-6-22,Farm 61,17478
2019-9-9,Farm 28,17478
2019-11-22,Farm 113,17478
2019-4-8,Farm 50,17479
2019-4-28,Farm 28,17479
2019-5-8,Farm 61,17479
2019-5-20,Farm 113,17479
2019-7-15,Farm 38,17479
2019-8-2,Farm 113,17479
2019-10-26,Farm 28,17479
2019-12-23,Farm 28,17479
2019-3-25,Farm 50,17480
2019-4-2,Farm 113,17480
2019-8-18,Farm 38,17480
2019-9-6,Farm 61,17480
2019-10-4,Farm 61,17480
2019-11-16,Farm 50,17480
2019-12-20,Farm 28,17480
2019-4-16,Farm 50,17481
2019-6-19,Farm 50,17481
2019-7-10,Farm 38,17481
2019-7-21,Farm 25,17481
2019-10-9,Farm 61,17481
2019-10-16,Farm 113,17481
2019-10-22,Farm 113,17481
2019-5-22,Farm 113,17482
2019-11-2,Farm 113,17482
2019-11-30,Farm 38,17482
2019-6-2,Farm 28,17483
2019-4-2,Farm 28,17483
2019-9-29,Farm 28,17483
2019-8-4,Farm 28,17483
2019-3-26,Farm 50,17483
2019-10-17,Farm 25,17483
2019-6-8,Farm 50,17483
2019-7-15,Farm 61,17483
2019-11-9,Farm 61,17483
2019-9-25,Farm 61,17483
2019-7-21,Farm 38,17483
2019-6-21,Farm 50,17484
2019-10-28,Farm 50,17484
2019-2-4,Farm 61,17484
2019-3-10,Farm 61,17484
2019-8-6,Farm 50,17484
2019-8-16,Farm 61,17484
2019-9-17,Farm 38,17484
2019-10-17,Farm 50,17484
2019-11-25,Farm 50,17484
2019-5-14,Farm 50,17485
2019-2-24,Farm 38,17485
2019-1-13,Farm 28,17485
2019-6-9,Farm 28,17485
2019-9-20,Farm 25,17485
2019-1-27,Farm 25,17485
2019-3-22,Farm 50,17485
2019-11-15,Farm 61,17485
2019-11-6,Farm 38,17485
2019-2-10,Farm 61,17485
2019-2-8,Farm 113,17485
2019-7-4,Farm 113,17485
2019-6-8,Farm 61,17485
2019-5-3,Farm 50,17486
2019-3-30,Farm 61,17486
2019-1-7,Farm 50,17486
2019-3-14,Farm 113,17486
2019-11-20,Farm 113,17486
2019-5-15,Farm 50,17486
2019-12-22,Farm 38,17486
2019-8-12,Farm 28,17486
2019-12-10,Farm 25,17486
2019-5-28,Farm 61,17486
2019-11-28,Farm 61,17486
2019-2-9,Farm 28,17487
2019-4-5,Farm 28,17487
2019-6-28,Farm 50,17487
2019-8-26,Farm 25,17487
2019-12-23,Farm 38,17487
2019-1-1,Farm 50,17487
2019-9-23,Farm 38,17488
2019-5-5,Farm 28,17488
2019-2-15,Farm 25,17488
2019-4-30,Farm 113,17488
2019-5-10,Farm 38,17488
2019-8-4,Farm 61,17488
2019-10-31,Farm 61,17488
2019-12-23,Farm 25,17488
2019-1-26,Farm 38,17488
2019-10-19,Farm 38,17489
2019-2-25,Farm 50,17489
2019-2-10,Farm 38,17489
2019-2-25,Farm 61,17489
2019-3-9,Farm 28,17489
2019-6-15,Farm 25,17489
2019-8-31,Farm 38,17489
2019-11-3,Farm 50,17489
2019-1-12,Farm 113,17489
2019-3-13,Farm 25,17490
2019-3-13,Farm 38,17490
2019-7-5,Farm 50,17490
2019-7-24,Farm 25,17490
2019-9-22,Farm 38,17490
2019-11-3,Farm 25,17490
2019-12-2,Farm 113,17490
2019-1-16,Farm 38,17490
2019-6-8,Farm 38,17491
2019-7-29,Farm 61,17491
2019-4-25,Farm 28,17491
2019-12-31,Farm 28,17491
2019-3-22,Farm 61,17491
2019-12-7,Farm 61,17491
2019-4-24,Farm 61,17491
2019-11-6,Farm 61,17491
2019-12-21,Farm 38,17491
2019-2-20,Farm 113,17491
2019-4-7,Farm 28,17491
2019-5-28,Farm 25,17491
2019-11-30,Farm 25,17491
2019-7-24,Farm 50,17492
2019-5-8,Farm 50,17492
2019-2-6,Farm 38,17492
2019-7-28,Farm 50,17492
2019-8-21,Farm 61,17492
2019-9-5,Farm 25,17492
2019-11-1,Farm 50,17492
2019-12-14,Farm 38,17492
2019-12-14,Farm 61,17492
2019-11-21,Farm 28,17493
2019-2-18,Farm 28,17493
2019-2-21,Farm 25,17493
2019-1-12,Farm 28,17493
2019-3-10,Farm 113,17493
2019-3-11,Farm 61,17493
2019-4-26,Farm 25,17493
2019-6-25,Farm 38,17493
2019-12-24,Farm 61,17493
2019-12-18,Farm 113,17493
2019-6-15,Farm 50,17494
2019-2-19,Farm 50,17494
2019-2-6,Farm 113,17494
2019-4-21,Farm 61,17494
2019-5-5,Farm 38,17494
2019-8-30,Farm 38,17494
2019-9-18,Farm 28,17494
2019-10-28,Farm 38,17494
2019-11-10,Farm 113,17494
2019-10-13,Farm 28,17495
2019-8-5,Farm 28,17495
2019-4-16,Farm 38,17495
2019-10-25,Farm 28,17495
2019-4-18,Farm 50,17495
2019-8-8,Farm 50,17495
2019-9-19,Farm 38,17495
2019-6-5,Farm 61,17495
2019-8-21,Farm 50,17495
2019-7-5,Farm 25,17495
2019-9-17,Farm 25,17495
2019-11-29,Farm 25,17495
2019-10-10,Farm 50,17496
2019-2-14,Farm 61,17496
2019-6-9,Farm 50,17496
2019-8-27,Farm 61,17496
2019-7-11,Farm 38,17496
2019-12-20,Farm 50,17496
2019-2-24,Farm 113,17496
2019-1-8,Farm 113,17496
2019-3-26,Farm 28,17496
2019-7-24,Farm 28,17496
2019-4-20,Farm 113,17496
2019-4-24,Farm 113,17496
2019-4-23,Farm 28,17497
2019-4-10,Farm 38,17497
2019-5-9,Farm 25,17497
2019-6-12,Farm 25,17497
2019-10-29,Farm 25,17497
2019-6-21,Farm 38,17497
2019-1-22,Farm 28,17497
2019-1-31,Farm 38,17497
2019-7-14,Farm 50,17497
2019-10-21,Farm 50,17497
2019-3-10,Farm 38,17498
2019-7-31,Farm 38,17498
2019-6-16,Farm 38,17498
2019-8-11,Farm 50,17498
2019-9-21,Farm 50,17498
2019-10-24,Farm 50,17498
2019-12-2,Farm 61,17498
2019-5-11,Farm 28,17498
2019-8-14,Farm 28,17498
2019-8-16,Farm 28,17498
2019-8-4,Farm 38,17498
2019-10-12,Farm 38,17498
2019-3-4,Farm 28,17499
2019-6-3,Farm 61,17499
2019-10-5,Farm 50,17499
2019-12-11,Farm 28,17499
2019-4-5,Farm 61,17500
2019-4-15,Farm 28,17500
2019-5-3,Farm 28,17500
2019-5-10,Farm 50,17500
2019-10-14,Farm 25,17500
2019-11-12,Farm 61,17500
2019-11-14,Farm 50,17500
2019-12-29,Farm 28,17500
2019-4-14,Farm 113,17501
2019-5-15,Farm 38,17501
2019-5-16,Farm 38,17501
2019-7-24,Farm 113,17501
2019-1-4,Farm 113,17501
2019-1-13,Farm 38,17501
2019-2-5,Farm 50,17502
2019-3-21,Farm 50,17502
2019-7-15,Farm 28,17502
2019-8-30,Farm 25,17502
2019-3-14,Farm 50,17503
2019-3-1,Farm 28,17503
2019-11-22,Farm 28,17503
2019-5-30,Farm 61,17503
2019-10-12,Farm 61,17503
2019-6-14,Farm 50,17503
2019-8-13,Farm 50,17503
2019-12-20,Farm 38,17503
2019-11-30,Farm 61,17503
2019-10-8,Farm 38,17503
2019-1-7,Farm 38,17503
2019-2-3,Farm 38,17504
2019-4-27,Farm 38,17504
2019-6-7,Farm 61,17504
2019-7-17,Farm 61,17504
2019-10-6,Farm 38,17504
2019-12-27,Farm 28,17504
2019-1-2,Farm 25,17504
2019-1-11,Farm 50,17504
2019-2-17,Farm 25,17505
2019-4-29,Farm 38,17505
2019-10-4,Farm 25,17505
2019-11-11,Farm 61,17505
2019-12-15,Farm 50,17505
2019-1-18,Farm 28,17505
2019-1-19,Farm 50,17505
2019-10-21,Farm 38,17506
2019-4-6,Farm 50,17506
2019-3-24,Farm 61,17506
2019-4-27,Farm 50,17506
2019-5-17,Farm 61,17506
2019-5-31,Farm 61,17506
2019-3-30,Farm 113,17506
2019-10-28,Farm 113,17506
2019-2-28,Farm 25,17506
2019-12-15,Farm 25,17506
2019-8-7,Farm 25,17506
2019-12-16,Farm 28,17506
2019-1-4,Farm 38,17506
2019-7-13,Farm 38,17506
2019-4-13,Farm 61,17507
2019-4-20,Farm 61,17507
2019-4-26,Farm 113,17507
2019-5-13,Farm 61,17507
2019-6-27,Farm 61,17507
2019-9-2,Farm 113,17507
2019-10-10,Farm 28,17507
2019-1-15,Farm 50,17507
2019-3-27,Farm 50,17508
2019-4-7,Farm 38,17508
2019-4-16,Farm 28,17508
2019-6-4,Farm 28,17508
2019-7-1,Farm 38,17508
2019-8-3,Farm 25,17508
2019-8-20,Farm 50,17508
2019-9-15,Farm 61,17508
2019-6-2,Farm 50,17509
2019-1-17,Farm 38,17509
2019-4-5,Farm 50,17509
2019-10-3,Farm 25,17509
2019-8-11,Farm 25,17509
2019-9-22,Farm 25,17509
2019-8-10,Farm 25,17509
2019-4-19,Farm 61,17509
2019-12-16,Farm 113,17509
2019-9-28,Farm 61,17509
2019-7-11,Farm 50,17509
2019-1-9,Farm 50,17509
2019-5-21,Farm 38,17510
2019-9-4,Farm 61,17510
2019-8-10,Farm 113,17510
2019-2-13,Farm 50,17510
2019-5-20,Farm 61,17510
2019-6-2,Farm 61,17510
2019-4-27,Farm 61,17510
2019-3-12,Farm 38,17510
2019-3-25,Farm 25,17510
2019-10-23,Farm 25,17510
2019-11-25,Farm 25,17510
2019-4-4,Farm 28,17510
2019-9-7,Farm 28,17510
2019-10-20,Farm 28,17510
2019-8-23,Farm 38,17510
2019-8-15,Farm 38,17510
2019-9-2,Farm 38,17510
2019-11-12,Farm 38,17510
2019-3-7,Farm 38,17511
2019-3-4,Farm 25,17511
2019-5-15,Farm 61,17511
2019-10-7,Farm 61,17511
2019-5-26,Farm 113,17511
2019-9-12,Farm 113,17511
2019-6-24,Farm 28,17511
2019-7-6,Farm 38,17511
2019-9-24,Farm 28,17511
2019-10-30,Farm 38,17511
2019-2-3,Farm 28,17512
2019-2-27,Farm 28,17512
2019-7-10,Farm 50,17512
2019-7-1,Farm 28,17512
2019-7-28,Farm 113,17512
2019-8-19,Farm 61,17512
2019-9-22,Farm 50,17512
2019-12-30,Farm 38,17512
2019-1-30,Farm 113,17512
2019-9-17,Farm 28,17513
2019-10-7,Farm 28,17513
2019-3-16,Farm 61,17513
2019-10-22,Farm 50,17513
2019-12-27,Farm 38,17513
2019-6-22,Farm 113,17513
2019-6-24,Farm 113,17513
2019-7-30,Farm 25,17513
2019-11-28,Farm 25,17513
2019-12-4,Farm 25,17513
2019-8-9,Farm 25,17513
2019-3-23,Farm 38,17514
2019-5-19,Farm 25,17514
2019-8-15,Farm 61,17514
2019-8-23,Farm 28,17514
2019-8-25,Farm 28,17514
2019-10-16,Farm 38,17514
2019-1-17,Farm 50,17514
2019-5-24,Farm 50,17515
2019-1-25,Farm 38,17515
2019-12-18,Farm 61,17515
2019-2-14,Farm 28,17515
2019-3-23,Farm 50,17515
2019-9-16,Farm 50,17515
2019-5-27,Farm 28,17515
2019-12-25,Farm 28,17515
2019-6-14,Farm 25,17515
2019-8-19,Farm 50,17515
2019-2-2,Farm 61,17516
2019-2-8,Farm 50,17516
2019-3-1,Farm 61,17516
2019-3-22,Farm 38,17516
2019-4-12,Farm 113,17516
2019-6-6,Farm 38,17516
2019-6-19,Farm 25,17516
2019-9-27,Farm 38,17516
2019-1-31,Farm 61,17516
2019-10-17,Farm 28,17517
2019-11-1,Farm 38,17517
2019-2-23,Farm 28,17517
2019-7-13,Farm 28,17517
2019-2-4,Farm 112,17517
2019-8-23,Farm 61,17517
2019-3-16,Farm 28,17517
2019-7-20,Farm 25,17517
2019-7-14,Farm 25,17517
2019-6-18,Farm 25,17517
2019-5-6,Farm 50,17517
2019-12-11,Farm 38,17517
2019-7-10,Farm 28,17518
2019-2-19,Farm 28,17518
2019-2-10,Farm 113,17518
2019-2-27,Farm 38,17518
2019-5-19,Farm 38,17518
2019-6-17,Farm 50,17518
2019-8-20,Farm 28,17518
2019-9-24,Farm 25,17518
2019-1-3,Farm 28,17518
2019-2-14,Farm 50,17519
2019-2-2,Farm 38,17519
2019-6-27,Farm 50,17519
2019-5-30,Farm 113,17519
2019-9-10,Farm 113,17519
2019-11-5,Farm 61,17519
2019-7-19,Farm 50,17519
2019-11-22,Farm 50,17519
2019-7-13,Farm 50,17519
2019-5-27,Farm 38,17519
2019-12-15,Farm 28,17519
2019-7-11,Farm 25,17519
2019-7-31,Farm 25,17519
2019-2-21,Farm 28,17520
2019-2-10,Farm 25,17520
2019-5-4,Farm 50,17520
2019-11-18,Farm 50,17520
2019-5-21,Farm 28,17520
2019-7-5,Farm 28,17520
2019-1-8,Farm 28,17520
2019-5-28,Farm 28,17520
2019-5-28,Farm 50,17520
2019-5-28,Farm 113,17520
2019-1-6,Farm 50,17521
2019-8-30,Farm 61,17521
2019-2-28,Farm 28,17521
2019-11-23,Farm 28,17521
2019-1-21,Farm 38,17521
2019-4-23,Farm 25,17521
2019-11-15,Farm 25,17521
2019-6-11,Farm 61,17521
2019-8-12,Farm 113,17521
2019-8-24,Farm 61,17521
2019-1-20,Farm 113,17521
2019-3-15,Farm 61,17522
2019-4-6,Farm 38,17522
2019-4-30,Farm 50,17522
2019-5-7,Farm 28,17522
2019-8-2,Farm 28,17522
2019-8-12,Farm 25,17522
2019-10-9,Farm 25,17522
2019-1-29,Farm 28,17522
2019-3-1,Farm 38,17523
2019-8-2,Farm 50,17523
2019-3-21,Farm 28,17523
2019-4-17,Farm 25,17523
2019-5-11,Farm 61,17523
2019-9-5,Farm 61,17523
2019-9-15,Farm 50,17523
2019-10-24,Farm 28,17523
2019-11-13,Farm 61,17523
2019-5-26,Farm 28,17524
2019-6-22,Farm 25,17524
2019-7-4,Farm 25,17524
2019-7-26,Farm 113,17524
2019-8-18,Farm 113,17524
2019-9-28,Farm 28,17524
2019-10-20,Farm 50,17524
2019-2-12,Farm 25,17525
2019-3-10,Farm 25,17525
2019-2-1,Farm 28,17525
2019-5-24,Farm 113,17525
2019-8-15,Farm 25,17525
2019-8-25,Farm 50,17525
2019-8-25,Farm 61,17525
2019-12-24,Farm 50,17525
2019-1-30,Farm 25,17525
2019-8-1,Farm 50,17526
2019-10-11,Farm 28,17526
2019-3-7,Farm 25,17526
2019-5-5,Farm 50,17526
2019-10-19,Farm 50,17526
2019-1-11,Farm 61,17526
2019-12-28,Farm 28,17526
2019-1-5,Farm 28,17526
2019-6-29,Farm 28,17526
2019-7-6,Farm 61,17526
2019-1-21,Farm 61,17526
2019-9-8,Farm 50,17527
2019-3-18,Farm 50,17527
2019-2-22,Farm 38,17527
2019-8-13,Farm 38,17527
2019-12-10,Farm 61,17527
2019-5-22,Farm 50,17527
2019-9-20,Farm 50,17527
2019-5-27,Farm 50,17527
2019-1-26,Farm 61,17527
2019-4-17,Farm 38,17527
2019-9-19,Farm 28,17527
2019-10-5,Farm 25,17527
2019-8-4,Farm 25,17527
2019-11-22,Farm 25,17527
2019-10-15,Farm 28,17527
2019-9-21,Farm 28,17527
2019-5-1,Farm 38,17527
2019-6-4,Farm 38,17528
2019-5-31,Farm 50,17528
2019-9-19,Farm 50,17528
2019-12-26,Farm 50,17528
2019-10-1,Farm 61,17528
2019-11-4,Farm 113,17528
2019-7-26,Farm 50,17528
2019-8-27,Farm 38,17528
2019-9-10,Farm 38,17528
2019-7-3,Farm 38,17528
2019-8-9,Farm 38,17528
2019-3-31,Farm 38,17528
2019-5-4,Farm 28,17528
2019-6-21,Farm 25,17528
2019-11-28,Farm 28,17528
2019-10-24,Farm 38,17528
2019-6-13,Farm 38,17529
2019-2-4,Farm 50,17529
2019-4-26,Farm 50,17529
2019-9-14,Farm 50,17529
2019-5-2,Farm 113,17529
2019-5-10,Farm 61,17529
2019-6-27,Farm 38,17529
2019-12-6,Farm 38,17529
2019-10-26,Farm 50,17529
2019-4-3,Farm 25,17529
2019-6-17,Farm 25,17529
2019-11-6,Farm 25,17529
2019-7-3,Farm 28,17529
2019-6-8,Farm 28,17530
2019-6-19,Farm 28,17530
2019-7-10,Farm 61,17530
2019-10-27,Farm 50,17530
2019-11-13,Farm 38,17530
2019-12-2,Farm 50,17530
2019-7-18,Farm 28,17531
2019-3-15,Farm 25,17531
2019-3-22,Farm 25,17531
2019-6-4,Farm 25,17531
2019-7-2,Farm 113,17531
2019-7-23,Farm 28,17531
2019-9-10,Farm 61,17531
2019-10-3,Farm 38,17531
2019-12-8,Farm 28,17531
2019-2-28,Farm 38,17532
2019-3-11,Farm 38,17532
2019-3-20,Farm 28,17532
2019-5-19,Farm 50,17532
2019-6-15,Farm 61,17532
2019-1-11,Farm 28,17532
2019-7-9,Farm 38,17533
2019-2-4,Farm 38,17533
2019-8-1,Farm 38,17533
2019-2-2,Farm 25,17533
2019-2-20,Farm 50,17533
2019-5-26,Farm 50,17533
2019-3-9,Farm 25,17533
2019-11-10,Farm 25,17533
2019-3-24,Farm 25,17533
2019-12-18,Farm 28,17533
2019-3-19,Farm 38,17533
2019-4-9,Farm 50,17534
2019-1-8,Farm 38,17534
2019-12-3,Farm 28,17534
2019-5-1,Farm 28,17534
2019-9-7,Farm 25,17534
2019-12-5,Farm 25,17534
2019-2-2,Farm 113,17534
2019-2-9,Farm 38,17534
2019-4-23,Farm 38,17534
2019-4-23,Farm 61,17534
2019-11-2,Farm 50,17534
2019-12-28,Farm 61,17534
2019-5-6,Farm 113,17534
2019-4-9,Farm 28,17535
2019-10-10,Farm 38,17535
2019-4-29,Farm 50,17535
2019-6-2,Farm 25,17535
2019-1-6,Farm 25,17535
2019-3-31,Farm 28,17535
2019-8-11,Farm 28,17535
2019-8-16,Farm 25,17535
2019-7-1,Farm 25,17535
2019-2-6,Farm 50,17535
2019-3-14,Farm 61,17535
2019-9-23,Farm 50,17535
2019-11-11,Farm 50,17535
2019-8-14,Farm 50,17535
2019-8-26,Farm 113,17535
2019-11-16,Farm 61,17536
2019-8-9,Farm 61,17536
2019-3-2,Farm 61,17536
2019-4-28,Farm 61,17536
2019-5-3,Farm 25,17536
2019-7-23,Farm 25,17536
2019-8-27,Farm 28,17536
2019-10-15,Farm 61,17536
2019-12-18,Farm 38,17536
2019-3-2,Farm 58,17537
2019-2-25,Farm 38,17537
2019-2-19,Farm 25,17537
2019-11-27,Farm 28,17537
2019-4-28,Farm 38,17537
2019-3-11,Farm 50,17537
2019-4-22,Farm 61,17537
2019-5-19,Farm 61,17537
2019-11-14,Farm 113,17537
2019-9-20,Farm 61,17537
2019-10-27,Farm 61,17537
2019-4-20,Farm 28,17538
2019-7-8,Farm 38,17538
2019-4-5,Farm 25,17538
2019-5-21,Farm 61,17538
2019-9-11,Farm 61,17538
2019-11-18,Farm 38,17538
2019-11-19,Farm 25,17538
2019-11-20,Farm 50,17538
2019-12-19,Farm 28,17538
2019-4-24,Farm 38,17539
2019-6-20,Farm 61,17539
2019-7-16,Farm 28,17539
2019-7-29,Farm 28,17539
